plan_name,per_kwh,last_update,company_name,pricing,monthly_charge,phone,intro_price,rate_good_for,cancel_fee,rate_end,renewable_energy,comments,provider,rate_type,retrieval_date
Winter Break 24,$0.25200,5/1/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,24 months,No,*Last meter read*,0.00 %,"As temperatures drop, your savings will rise. Get 50% off your energy charges on bill cycles beginning November 1st through the end of February. Only available to new Ambit customers",NHEC,ResidentialCompare,2025-06-01
Winter Break 12,$0.24900,5/1/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,12 months,No,*Last meter read*,0.00 %,"As temperatures drop, your savings will rise. Get 50% off your energy charges on bill cycles beginning November 1st through the end of February. Only available to new Ambit customers",NHEC,ResidentialCompare,2025-06-01
Ultimate Perks 12,$0.17900,5/1/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,12 months,No,*Last meter read*,0.00 %,Only available to new Ambit customers,NHEC,ResidentialCompare,2025-06-01
Clean 100,$0.13100,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,ResidentialCompare,2025-06-01
Clean 50,$0.11100,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,ResidentialCompare,2025-06-01
Granite Plus,$0.10400,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,ResidentialCompare,2025-06-01
Granite Basic,$0.09700,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,ResidentialCompare,2025-06-01
Simple Power 12 - Residential,$0.11640,5/28/2025,ENH Power,Fixed,No,1-800-549-6160,No,12 months,$100.00,*Last meter read*,0.00 %,Are you looking for a fixed rate energy plan? This plan is for you. Enjoy 12 months of a fixed rate with no monthly service fee and a $100 early termination fee.,NHEC,ResidentialCompare,2025-06-01
Simple Power 12 - Residential,$0.11690,5/28/2025,ENH Power,Fixed,No,1-800-549-6160,No,12 months,$100.00,*Last meter read*,0.00 %,Are you looking for a fixed rate energy plan? This plan is for you. Enjoy 12 months of a fixed rate with no monthly service fee and a $100 early termination fee.,Eversource,ResidentialCompare,2025-06-01
Live Brighter AE 6,$0.13690,5/28/2025,"Direct Energy Services, LLC",Fixed,No,888-836-6141,No,6 months,No,*Last meter read*,0.00 %,Rate plan is available for new customers only.,Eversource,ResidentialCompare,2025-06-01
Live Brighter 12,$0.13090,5/28/2025,"Direct Energy Services, LLC",Fixed,No,888-836-6141,No,12 months,No,*Last meter read*,0.00 %,Rate plan is available for new customers only.,Eversource,ResidentialCompare,2025-06-01
New Boston GREEN 100% Small Commercial,$0.13648,5/27/2025,New Boston Community Power,Fixed,No,1-888-875-1711,No,20 months,No,"November, 2025 *Last meter read*",100.00 %,Stable rate program offered by Standard Power open to customers in New Boston. Go to https://NewBostonCommunityPower.com for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Keene 50% Local Green - Commercial,$0.12050,5/6/2025,Keene Community Power from City of Keene,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",50.00 %,Meets state minimum renewable energy requirements.,Eversource,SmallCommercialCompare,2025-06-01
Marlborough Standard - Commercial,$0.11471,5/6/2025,Marlborough Community Power from Town of Marlborough,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",33.40 %,Default program plan offered by Town of Marlborough. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
Marlborough Basic - Commercial,$0.11100,5/6/2025,Marlborough Community Power from Town of Marlborough,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",23.40 %,Default program plan offered by Town of Marlborough. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
Marlborough 50 - Commercial,$0.12050,5/6/2025,Marlborough Community Power from Town of Marlborough,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",50.00 %,Default program plan offered by Town of Marlborough. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
Marlborough 100 - Commercial,$0.13900,5/6/2025,Marlborough Community Power from Town of Marlborough,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",100.00 %,Default program plan offered by Town of Marlborough. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
Milford GREEN 100% Small Commercial,$0.13648,5/27/2025,Milford Community Power,Fixed,No,1-888-875-1711,No,20 months,No,"November, 2025 *Last meter read*",100.00 %,Stable rate program offered by Standard Power open to customers in Milford. Go to https://MilfordCommunityPower.com for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Milford DEFAULT Small Commercial,$0.10568,5/27/2025,Milford Community Power,Fixed,No,1-888-875-1711,No,20 months,No,"November, 2025 *Last meter read*",24.30 %,Stable rate program offered by Standard Power open to customers in Milford. Go to https://MilfordCommunityPower.com for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Milford PLUS 10% Small Commercial,$0.10968,5/27/2025,Milford Community Power,Fixed,No,1-888-875-1711,No,20 months,No,"November, 2025 *Last meter read*",34.30 %,Stable rate program offered by Standard Power open to customers in Milford. Go to https://MilfordCommunityPower.com for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Milford GREEN 50% Small Commercial,$0.11648,5/27/2025,Milford Community Power,Fixed,No,1-888-875-1711,No,20 months,No,"November, 2025 *Last meter read*",50.00 %,Stable rate program offered by Standard Power open to customers in Milford. Go to https://MilfordCommunityPower.com for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
New Boston BASIC Small Commercial,$0.10568,5/27/2025,New Boston Community Power,Fixed,No,1-888-875-1711,No,20 months,No,"November, 2025 *Last meter read*",24.30 %,Stable rate program offered by Standard Power open to customers in New Boston. Go to https://NewBostonCommunityPower.com for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
New Boston GREE Default Small Commercial,$0.10968,5/27/2025,New Boston Community Power,Fixed,No,1-888-875-1711,No,20 months,No,"November, 2025 *Last meter read*",34.30 %,Stable rate program offered by Standard Power open to customers in New Boston. Go to https://NewBostonCommunityPower.com for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
New Boston GREEN 50% Small Commercial,$0.11648,5/27/2025,New Boston Community Power,Fixed,No,1-888-875-1711,No,20 months,No,"November, 2025 *Last meter read*",50.00 %,Stable rate program offered by Standard Power open to customers in New Boston. Go to https://NewBostonCommunityPower.com for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Keene Local Green - Commercial,$0.11471,5/6/2025,Keene Community Power from City of Keene,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",33.40 %,Default option offered by the City of Keene. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
Rollinsford GREEN 100% Small Commercial,$0.11950,5/27/2025,Rollinsford Community Power,Fixed,No,866-968-8065,No,7 months,No,"November, 2025 *Last meter read*",100.00 %,Stable rate program offered by Standard Power open to customers in Rollinsford. Go to https://StandardPower.com/Communities/Rollinsford/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Rollinsford BASIC Small Commercial,$0.08840,5/27/2025,Rollinsford Community Power,Fixed,No,866-968-8065,No,7 months,No,"November, 2025 *Last meter read*",25.20 %,Stable rate program offered by Standard Power open to customers in Rollinsford. Go to https://StandardPower.com/Communities/Rollinsford/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Rollinsford GREEN Default Small Commercial,$0.88800,5/27/2025,Rollinsford Community Power,Fixed,No,866-968-8065,No,7 months,No,"November, 2025 *Last meter read*",26.20 %,Stable rate program offered by Standard Power open to customers in Rollinsford. Go to https://StandardPower.com/Communities/Rollinsford/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Rollinsford GREEN 50% Small Commercial,$0.10300,5/27/2025,Rollinsford Community Power,Fixed,No,866-968-8065,No,7 months,No,"November, 2025 *Last meter read*",50.00 %,Stable rate program offered by Standard Power open to customers in Rollinsford. Go to https://StandardPower.com/Communities/Rollinsford/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Swanzey 50 - Commercial,$0.12050,5/6/2025,Swanzey Community Power from Town of Swanzey,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",50.00 %,Default option offered by the Town of Swanzey. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
Swanzey 100 - Commerical,$0.13900,5/6/2025,Swanzey Community Power from Town of Swanzey,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",100.00 %,Default option offered by the Town of Swanzey. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
Swanzey Standard - Commercial,$0.11471,5/6/2025,Swanzey Community Power from Town of Swanzey,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",33.40 %,Default option offered by the Town of Swanzey. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
Swanzey Basic - Commercial,$0.11100,5/6/2025,Swanzey Community Power from Town of Swanzey,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",23.40 %,Default option offered by the Town of Swanzey. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
Wilton 100 - Commercial,$0.13900,5/6/2025,Wilton Community Power from Town of Wilton,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",100.00 %,Default program option offered by Town of Wilton. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
Wilton 50 - Commercial,$0.12050,5/6/2025,Wilton Community Power from Town of Wilton,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",50.00 %,Default program option offered by Town of Wilton. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
Wilton Standard Commercial,$0.11471,5/6/2025,Wilton Community Power from Town of Wilton,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",33.40 %,Default program option offered by Town of Wilton. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
Keene 100% Local Green - Commercial,$0.13900,5/6/2025,Keene Community Power from City of Keene,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",100.00 %,Adds voluntary renewable energy (NH Class I RECs) to total 100%.,Eversource,SmallCommercialCompare,2025-06-01
Keene Basic - Commercial,$0.11100,5/6/2025,Keene Community Power from City of Keene,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",23.40 %,Default option offered by the City of Keene. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
BizSimpleClean - Commercial,$0.17490,5/31/2025,"XOOM Energy New Hampshire, LLC",Variable,No,1-888-997-8979,No,1 months,No,"June, 2025 *Last meter read*",50.00 %,Comments:,Eversource,SmallCommercialCompare,2025-06-01
Granite Plus - Commercial,$0.10900,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"July, 2025 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Eversource,SmallCommercialCompare,2025-06-01
Amherst BASIC Small Commercial,$0.08840,5/27/2025,Amherst Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",25.20 %,Stable rate program offered by Standard Power open to customers in Amherst. Go to https://StandardPower.com/Communities/Amherst/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Amherst GREEN 50% Small Commercial,$0.10300,5/27/2025,Amherst Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",50.00 %,Stable rate program offered by Standard Power open to customers in Amherst. Go to https://StandardPower.com/Communities/Amherst/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Bennington GREEN Default Small Commercial,$0.08860,5/27/2025,Bennington Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",26.20 %,Stable rate program offered by Standard Power open to customers in Bennington. Go to https://StandardPower.com/Communities/Bennington/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Bennington GREEN 50% Small Commercial,$0.10228,5/27/2025,Bennington Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",50.00 %,Stable rate program offered by Standard Power open to customers in Bennington. Go to https://StandardPower.com/Communities/Bennington/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Bennington GREEN 100% Small Commercial,$0.11930,5/27/2025,Bennington Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",100.00 %,Stable rate program offered by Standard Power open to customers in Bennington. Go to https://StandardPower.com/Communities/Bennington/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Bennington BASIC Small Commercial,$0.08820,5/27/2025,Bennington Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",25.20 %,Stable rate program offered by Standard Power open to customers in Bennington. Go to https://StandardPower.com/Communities/Bennington/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Clean 100 - Commercial,$0.13700,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"July, 2025 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Eversource,SmallCommercialCompare,2025-06-01
Granite Basic - Commercial,$0.10100,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"July, 2025 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Eversource,SmallCommercialCompare,2025-06-01
Canterbury Basic,$0.09900,4/29/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",25.20 %,This rate is available to Canterbury Community Power Customers.,Eversource,SmallCommercialCompare,2025-06-01
Clean 50 - Commercial,$0.11600,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"July, 2025 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Eversource,SmallCommercialCompare,2025-06-01
Peterborough Local - Commercial,$0.09200,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"July, 2025 *Last meter read*",25.20 %,Comments:,Eversource,SmallCommercialCompare,2025-06-01
Canterbury Basic - Commercial,$0.10300,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"July, 2025 *Last meter read*",25.20 %,Comments:,Eversource,SmallCommercialCompare,2025-06-01
Jaffrey GREEN 50% Small Commercial,$0.11648,5/27/2025,Jaffrey Community Power,Fixed,No,1-888-875-1711,No,20 months,No,"November, 2025 *Last meter read*",50.00 %,Stable rate program offered by Standard Power open to customers in Jaffrey. Go to https://JaffreyCommunityPower.com for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Business 12,$0.11690,5/28/2025,ENH Power,Fixed,No,1-800-549-6160,No,12 months,$100.00,*Last meter read*,0.00 %,Are you looking for a fixed rate energy plan? This plan is for your business. Enjoy 12 months of a fixed rate with no monthly service fee and a $100 early termination fee.,Eversource,SmallCommercialCompare,2025-06-01
Commercial Optional Green 33,$0.10798,5/13/2025,Hampton Community Power Aggregation,Fixed,No,1-866-485-5858,No,7 months,No,"November, 2025 *Last meter read*",57.30 %,"Available only to commercial customers located in Hampton, NH",Eversource,SmallCommercialCompare,2025-06-01
Commercial Optional Green 100,$0.12918,5/13/2025,Hampton Community Power Aggregation,Fixed,No,1-866-485-5858,No,7 months,No,"November, 2025 *Last meter read*",100.00 %,"Available only to commercial customers located in Hampton, NH",Eversource,SmallCommercialCompare,2025-06-01
Commercial Standard,$0.09425,5/13/2025,Hampton Community Power Aggregation,Fixed,No,1-866-485-5858,No,7 months,No,"November, 2025 *Last meter read*",24.30 %,"Available only to commercial customers located in Hampton, NH",Eversource,SmallCommercialCompare,2025-06-01
Hillsborough GREEN Default Small Commercial,$0.08850,5/27/2025,Hillsborough Community Power,Fixed,No,866-968-8065,No,7 months,No,"November, 2025 *Last meter read*",26.20 %,Stable rate program offered by Standard Power open to customers in Hillsborough. Go to https://StandardPower.com/Communities/Hillsborough/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Hillsborough GREEN 100% Small Commercial,$0.11920,5/27/2025,Hillsborough Community Power,Fixed,No,866-968-8065,No,7 months,No,"November, 2025 *Last meter read*",100.00 %,Stable rate program offered by Standard Power open to customers in Hillsborough. Go to https://StandardPower.com/Communities/Hillsborough/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Hillsborough BASIC Small Commercial,$0.08810,5/27/2025,Hillsborough Community Power,Fixed,No,866-968-8065,No,7 months,No,"November, 2025 *Last meter read*",25.20 %,Stable rate program offered by Standard Power open to customers in Hillsborough. Go to https://StandardPower.com/Communities/Hillsborough/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Hillsborough GREEN 50% Small Commercial,$0.10270,5/27/2025,Hillsborough Community Power,Fixed,No,866-968-8065,No,7 months,No,"November, 2025 *Last meter read*",50.00 %,Stable rate program offered by Standard Power open to customers in Hillsborough. Go to https://StandardPower.com/Communities/Hillsborough/ for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Jaffrey GREEN Default Small Commercial,$0.10968,5/27/2025,Jaffrey Community Power,Fixed,No,1-888-875-1711,No,20 months,No,"November, 2025 *Last meter read*",34.30 %,Stable rate program offered by Standard Power open to customers in Jaffrey. Go to https://JaffreyCommunityPower.com for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Jaffrey BASIC Small Commercial,$0.10568,5/27/2025,Jaffrey Community Power,Fixed,No,1-888-875-1711,No,20 months,No,"November, 2025 *Last meter read*",24.30 %,Stable rate program offered by Standard Power open to customers in Jaffrey. Go to https://JaffreyCommunityPower.com for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Jaffrey GREEN 100% Small Commercial,$0.13648,5/27/2025,Jaffrey Community Power,Fixed,No,1-888-875-1711,No,20 months,No,"November, 2025 *Last meter read*",100.00 %,Stable rate program offered by Standard Power open to customers in Jaffrey. Go to https://JaffreyCommunityPower.com for more information and to sign up.,Eversource,SmallCommercialCompare,2025-06-01
Wilton Basic - Commercial,$0.11100,5/6/2025,Wilton Community Power from Town of Wilton,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",23.40 %,Default program option offered by Town of Wilton. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-06-01
BizRescueLock 12 - Commercial,$0.13790,5/31/2025,"XOOM Energy New Hampshire, LLC",Fixed,No,1-888-997-8979,No,12 months,$500.00,"June, 2025 *Last meter read*",0.00 %,Enroll on BizRescueLock 12 and 5% of your monthly energy charges will be donated to PetSmart Charities!*,Eversource,SmallCommercialCompare,2025-06-01
Go Green Lights 24,$0.12290,5/28/2025,"Direct Energy Services, LLC",Fixed,No,888-836-6141,No,24 months,No,*Last meter read*,100.00 %,Green Energy. Rate plan is available for new customers only.,Eversource,ResidentialCompare,2025-06-01
Ultra Clean Solar 24,$0.12790,5/28/2025,CleanSky Energy,Fixed,No,1-888-355-6205,No,24 months,$150.00,*Last meter read*,100.00 %,Have a question about a plan or need help placing an order?,Eversource,ResidentialCompare,2025-06-01
Winter Break 12,$0.18500,5/1/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,12 months,No,*Last meter read*,0.00 %,"As temperatures drop, your savings will rise. Get 50% off your energy charges on bill cycles beginning November 1st through the end of February. Only available to new Ambit customers",Eversource,ResidentialCompare,2025-06-01
White Mountain Select 12 Month Term,$0.13500,5/1/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,12 months,No,*Last meter read*,0.00 %,Only available to new Ambit customers,Eversource,ResidentialCompare,2025-06-01
Amherst BASIC,$0.08840,5/27/2025,Amherst Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",25.20 %,Stable rate program offered by Standard Power open to customers in Amherst. Go to https://StandardPower.com/Communities/Amherst/ for more information and to sign up.,Eversource,ResidentialCompare,2025-06-01
Amherst GREEN 50%,$0.10300,5/27/2025,Amherst Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",50.00 %,Stable rate program offered by Standard Power open to customers in Amherst. Go to https://StandardPower.com/Communities/Amherst/ for more information and to sign up.,Eversource,ResidentialCompare,2025-06-01
Amherst GREEN 100%,$0.11950,5/27/2025,Amherst Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",100.00 %,Stable rate program offered by Standard Power open to customers in Amherst. Go to https://StandardPower.com/Communities/Amherst/ for more information and to sign up.,Eversource,ResidentialCompare,2025-06-01
Amherst GREEN Default,$0.08880,5/27/2025,Amherst Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",26.20 %,Stable rate program offered by Standard Power open to customers in Amherst. Go to https://StandardPower.com/Communities/Amherst/ for more information and to sign up.,Eversource,ResidentialCompare,2025-06-01
Bennington GREEN 50%,$0.10280,5/27/2025,Bennington Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",50.00 %,Stable rate program offered by Standard Power open to customers in Bennington. Go to https://StandardPower.com/Communities/Bennington/ for more information and to sign up.,Eversource,ResidentialCompare,2025-06-01
Bennington GREEN 100%,$0.11930,5/27/2025,Bennington Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",100.00 %,Stable rate program offered by Standard Power open to customers in Bennington. Go to https://StandardPower.com/Communities/Bennington/ for more information and to sign up.,Eversource,ResidentialCompare,2025-06-01
Bennington BASIC,$0.08820,5/27/2025,Bennington Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",25.20 %,Stable rate program offered by Standard Power open to customers in Bennington. Go to https://StandardPower.com/Communities/Bennington/ for more information and to sign up.,Eversource,ResidentialCompare,2025-06-01
Bennington GREEN Default,$0.08860,5/27/2025,Bennington Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",26.20 %,Stable rate program offered by Standard Power open to customers in Bennington. Go to https://StandardPower.com/Communities/Bennington/ for more information and to sign up.,Eversource,ResidentialCompare,2025-06-01
Embrace Green 6,$0.11490,5/28/2025,CleanSky Energy,Fixed,No,1-888-355-6205,No,6 months,$50.00,*Last meter read*,100.00 %,Have a question about a plan or need help placing an order?,Eversource,ResidentialCompare,2025-06-01
Embrace Green 24,$0.12490,5/28/2025,CleanSky Energy,Fixed,No,1-888-355-6205,No,24 months,$150.00,*Last meter read*,100.00 %,Have a question about a plan or need help placing an order?,Eversource,ResidentialCompare,2025-06-01
Winter Break 24,$0.18800,5/1/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,24 months,No,*Last meter read*,0.00 %,"As temperatures drop, your savings will rise. Get 50% off your energy charges on bill cycles beginning November 1st through the end of February. Only available to new Ambit customers",Eversource,ResidentialCompare,2025-06-01
Embrace Green 12,$0.12490,5/28/2025,CleanSky Energy,Fixed,No,1-888-355-6205,No,12 months,$75.00,*Last meter read*,100.00 %,Have a question about a plan or need help placing an order?,Eversource,ResidentialCompare,2025-06-01
Affordable Wind 12,$0.12690,5/28/2025,CleanSky Energy,Fixed,No,1-888-355-6205,No,12 months,$75.00,*Last meter read*,100.00 %,Have a question about a plan or need help placing an order?,Eversource,ResidentialCompare,2025-06-01
Granite Basic,$0.09700,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Eversource,ResidentialCompare,2025-06-01
Clean 100,$0.13100,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Eversource,ResidentialCompare,2025-06-01
Peterborough Local,$0.10400,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",25.20 %,This rate is available to Peterborough Community Power Customers.,Eversource,ResidentialCompare,2025-06-01
Granite Plus,$0.10400,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Eversource,ResidentialCompare,2025-06-01
Clean 50,$0.11100,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Eversource,ResidentialCompare,2025-06-01
Live Brighter TO 6,$0.13190,5/28/2025,"Direct Energy Services, LLC",Fixed,No,888-836-6141,No,6 months,No,*Last meter read*,0.00 %,Rate plan is available for new customers only.,Eversource,ResidentialCompare,2025-06-01
Live Brighter AE 12,$0.13290,5/28/2025,"Direct Energy Services, LLC",Fixed,No,888-836-6141,No,12 months,No,*Last meter read*,0.00 %,Rate plan is available for new customers only.,Eversource,ResidentialCompare,2025-06-01
Live Brighter 24,$0.12990,5/28/2025,"Direct Energy Services, LLC",Fixed,No,888-836-6141,No,24 months,No,*Last meter read*,0.00 %,Rate plan is available for new customers only.,Eversource,ResidentialCompare,2025-06-01
Live Brighter SS 6,$0.11290,5/28/2025,"Direct Energy Services, LLC",Fixed,No,888-836-6141,No,6 months,No,*Last meter read*,0.00 %,Rate plan is available for new customers only.,Eversource,ResidentialCompare,2025-06-01
Ultimate Perks 12,$0.14250,5/1/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,12 months,No,*Last meter read*,0.00 %,Only available to new Ambit customers,Eversource,ResidentialCompare,2025-06-01
Commercial Optional Green 100,$0.12918,5/13/2025,Hampton Community Power Aggregation,Fixed,No,1-866-485-5858,No,7 months,No,"November, 2025 *Last meter read*",100.00 %,"Available only to businesses located in Hampton, NH;",Unitil,SmallCommercialCompare,2025-06-01
BizSimpleClean 12 - Commercial,$0.12990,5/31/2025,"XOOM Energy New Hampshire, LLC",Fixed,No,1-888-997-8979,No,12 months,$500.00,"June, 2025 *Last meter read*",50.00 %,Comments:,Eversource,SmallCommercialCompare,2025-06-01
Business 12,$0.11640,5/28/2025,ENH Power,Fixed,No,1-800-549-6160,No,12 months,$100.00,*Last meter read*,0.00 %,Are you looking for a fixed rate energy plan? This plan is for your business. Enjoy 12 months of a fixed rate with no monthly service fee and a $100 early termination fee.,NHEC,SmallCommercialCompare,2025-06-01
BizLock 24 - Commercial,$0.12890,5/31/2025,"XOOM Energy New Hampshire, LLC",Fixed,No,1-888-997-8979,No,24 months,$1000.00,"June, 2025 *Last meter read*",0.00 %,Comments:,Eversource,SmallCommercialCompare,2025-06-01
